cost_regime	event_id	event_type	time_zone
137	60:25-Eca	Duplication	62
137	76:33-Bta	Duplication	62
137	72:33-Bta..33-Bbu	Host Switch	62
137	69:30-Cer	Duplication	62
137	63:25-Eca..24-Fca	Host Switch	48
137	62:25-Eca	Duplication	54
137	61:25-Eca	Duplication	61
137	77:33-Bta	Duplication	62
137	55:24-Fca..24-Clu	Host Switch	52
138	76:33-Bta	Duplication	62
138	72:33-Bta..33-Bbu	Host Switch	62
138	69:30-Cer	Duplication	62
138	60:25-Eca	Duplication	62
138	62:25-Eca	Duplication	54
138	61:25-Eca	Duplication	61
138	77:33-Bta	Duplication	62
138	63:25-Eca..24-Fca	Host Switch	48
138	78:33-Bta	Duplication	61
138	88:18-2..57-Mac	Host Switch	23
138	80:34-30	Duplication	57
138	81:35-Dle..35-34	Host Switch	49
138	82:36-Sus..35-Dle	Host Switch	48
138	83:25-Eca..36-Sus	Host Switch	45
138	84:25-Eca..55-54	Host Switch	42
138	85:7-Ana..25-Eca	Host Switch	40
138	86:57-Mac..7-Ana	Host Switch	39
138	87:57-Mac..17-16	Host Switch	28
138	55:24-Fca..24-Clu	Host Switch	52
138	79:30-Cer..33-Bta	Host Switch	61
138	52:54-53	Duplication	50
138	49:7-Ana..14-Sph	Host Switch	43
138	48:7-Ana..7-6	Host Switch	46
138	4:18-2	Duplication	25
138	9:10-Aor	Duplication	54
138	10:16-10..7-6	Host Switch	46
138	11:16-10	Duplication	42
138	14:54-42	Duplication	53
138	19:38-Pte	Duplication	62
138	20:57-Mac..38-Pte	Host Switch	54
138	24:45-Hsa..45-Ptr	Host Switch	62
138	25:45-Hsa	Duplication	61
138	30:51-Pap	Duplication	62
138	3:2-Cmy	Duplication	62
138	32:52-51	Duplication	56
138	33:53-45..53-52	Host Switch	54
138	34:57-Mac..53-45	Host Switch	52
138	35:57-Mac..55-Ocu	Host Switch	49
138	36:57-Mac..54-42	Host Switch	48
138	41:15-Cli..14-Fme	Host Switch	62
138	45:6-Gga	Duplication	59
138	46:6-Mga..6-Gga	Host Switch	53
138	47:7-6..15-Cli	Host Switch	49
138	31:51-Pap..48-Cae	Host Switch	62
139	76:33-Bta	Duplication	62
139	72:33-Bta..33-Bbu	Host Switch	62
139	69:30-Cer	Duplication	62
139	55:24-Fca..24-Clu	Host Switch	52
139	62:25-Eca	Duplication	54
139	61:25-Eca	Duplication	61
139	60:25-Eca	Duplication	62
139	78:33-Bta	Duplication	61
139	63:25-Eca..24-Fca	Host Switch	48
139	79:30-Cer..33-Bta	Host Switch	61
139	84:25-Eca..55-54	Host Switch	42
139	81:35-Dle..35-34	Host Switch	49
139	82:36-Sus..35-Dle	Host Switch	48
139	83:25-Eca..36-Sus	Host Switch	45
139	3:2-Cmy	Duplication	62
139	88:18-2..57-Mac	Host Switch	23
139	85:7-Ana..25-Eca	Host Switch	40
139	86:57-Mac..7-Ana	Host Switch	39
139	87:57-Mac..17-16	Host Switch	28
139	52:53-45..53-52	Host Switch	52
139	80:30-Rta..30-Cer	Host Switch	59
139	49:7-Ana..14-Sph	Host Switch	43
139	77:33-Bta	Duplication	62
139	10:16-10..7-6	Host Switch	46
139	11:16-10	Duplication	42
139	48:7-Ana..7-6	Host Switch	46
139	9:10-Aor	Duplication	54
139	14:42-Ate..42-Sai	Host Switch	54
139	19:38-Pte	Duplication	62
139	20:57-Mac..38-Pte	Host Switch	54
139	25:45-Hsa	Duplication	61
139	30:51-Pap	Duplication	62
139	31:48-Cae..51-Pap	Host Switch	62
139	24:45-Hsa..45-Ptr	Host Switch	62
139	4:2-The..2-Cmy	Host Switch	29
139	33:53-45..53-52	Host Switch	54
139	34:57-Mac..53-45	Host Switch	52
139	47:7-6..15-Cli	Host Switch	49
139	35:57-Mac..55-Ocu	Host Switch	49
139	36:57-Mac..54-42	Host Switch	48
139	41:15-Cli..14-Fme	Host Switch	62
139	45:6-Gga	Duplication	59
139	32:52-48..51-Mmt	Host Switch	61
139	46:6-Mga..6-Gga	Host Switch	54
140	32:52-48..51-Mmt	Host Switch	61
140	33:53-45..53-52	Host Switch	54
140	41:15-Cli..14-Fme	Host Switch	62
140	35:57-Mac..55-Ocu	Host Switch	49
140	36:57-Mac..54-42	Host Switch	48
140	31:48-Cae..51-Pap	Host Switch	62
140	34:57-Mac..53-45	Host Switch	52
140	30:51-Pap	Duplication	62
140	88:18-2..57-Mac	Host Switch	23
140	24:45-Hsa..45-Ptr	Host Switch	62
140	20:57-Mac..38-Pte	Host Switch	54
140	19:38-Pte	Duplication	62
140	14:42-Ate..42-Sai	Host Switch	54
140	11:16-10	Duplication	42
140	10:16-10..7-6	Host Switch	46
140	9:10-Aor	Duplication	54
140	45:6-Gga	Duplication	59
140	25:45-Hsa	Duplication	61
140	46:6-Mga..6-Gga	Host Switch	54
140	63:25-Eca..24-Fca	Host Switch	48
140	48:7-Ana..7-6	Host Switch	46
140	4:2	Cospeciation	25
140	87:57-Mac..17-16	Host Switch	28
140	86:57-Mac..7-Ana	Host Switch	39
140	85:7-Ana..25-Eca	Host Switch	40
140	84:25-Eca..55-54	Host Switch	42
140	83:25-Eca..36-Sus	Host Switch	45
140	82:36-Sus..35-Dle	Host Switch	48
140	81:35-Dle..35-34	Host Switch	49
140	80:30	Cospeciation	55
140	79:30-Cer..33-Bta	Host Switch	61
140	78:33-Bta	Duplication	61
140	77:33-Bta	Duplication	62
140	76:33-Bta	Duplication	62
140	72:33-Bta..33-Bbu	Host Switch	62
140	69:30-Cer	Duplication	62
140	62:25-Eca	Duplication	54
140	61:25-Eca	Duplication	61
140	60:25-Eca	Duplication	62
140	55:24-Fca..24-Clu	Host Switch	52
140	52:53	Cospeciation	50
140	49:7-Ana..14-Sph	Host Switch	43
140	47:7-6..15-Cli	Host Switch	49
140	3:2-Cmy	Duplication	62
141	24:45-Hsa..45-Ptr	Host Switch	62
141	4:18-2	Duplication	25
141	61:25-Eca	Duplication	61
141	62:25-Eca	Duplication	54
141	63:25-Eca..24-Fca	Host Switch	48
141	69:30-Cer	Duplication	62
141	72:33-Bta..33-Bbu	Host Switch	62
141	76:33-Bta	Duplication	62
141	77:33-Bta	Duplication	62
141	79:30-Cer..33-Bta	Host Switch	61
141	60:25-Eca	Duplication	62
141	80:34-30	Duplication	58
141	82:36-Sus..35-Dle	Host Switch	48
141	83:25-Eca..36-Sus	Host Switch	45
141	84:25-Eca..55-54	Host Switch	42
141	85:7-Ana..25-Eca	Host Switch	40
141	86:7-Ana..55-54	Host Switch	39
141	87:18-17	Duplication	28
141	88:18-2..18-17	Host Switch	23
141	3:2-Cmy	Duplication	62
141	81:35-Dle..35-34	Host Switch	49
141	55:24-Fca..24-Clu	Host Switch	52
141	78:33-Bta	Duplication	61
141	49:7-Ana..14-Sph	Host Switch	43
141	52:54-53	Duplication	50
141	10:16-10..7-6	Host Switch	46
141	11:16-10	Duplication	42
141	14:54-42	Duplication	53
141	19:38-Pte	Duplication	62
141	20:57-Mac..38-Pte	Host Switch	54
141	25:45-Hsa	Duplication	61
141	30:51-Pap	Duplication	62
141	31:48-Cae..51-Pap	Host Switch	62
141	32:53-52	Duplication	55
141	9:10-Aor	Duplication	54
141	34:53-45..57-Mac	Host Switch	52
141	35:54-53..55-Ocu	Host Switch	49
141	36:55-54	Duplication	47
141	41:15-Cli..14-Fme	Host Switch	62
141	45:6-Gga	Duplication	59
141	46:6-Mga..6-Gga	Host Switch	53
141	47:7-6..15-Cli	Host Switch	49
141	48:7-Ana..7-6	Host Switch	46
141	33:53-45..53-52	Host Switch	54
142	55:24-Fca..24-Clu	Host Switch	52
142	76:33-Bta	Duplication	62
142	72:33-Bta..33-Bbu	Host Switch	62
142	69:30-Cer	Duplication	62
142	60:25-Eca	Duplication	62
142	62:25-Eca	Duplication	54
142	61:25-Eca	Duplication	61
142	77:33-Bta	Duplication	62
142	63:25-Eca..24-Fca	Host Switch	48
142	78:33-Bta	Duplication	61
142	83:25-Eca..36-Sus	Host Switch	45
142	80:34-30	Duplication	57
142	81:35-Dle..35-34	Host Switch	49
142	82:36-Sus..35-Dle	Host Switch	48
142	84:55-54..25-Eca	Host Switch	42
142	85:55-54..7-Ana	Host Switch	40
142	86:55-54	Duplication	39
142	87:57-56..17-16	Host Switch	28
142	88:18-2..57-56	Host Switch	23
142	79:30-Cer..33-Bta	Host Switch	61
142	52:54-53	Duplication	51
142	3:2-Cmy	Duplication	62
142	48:7-Ana..7-6	Host Switch	46
142	4:18-2	Duplication	25
142	10:16-10..7-6	Host Switch	46
142	11:16-10	Duplication	42
142	14:54-42	Duplication	53
142	19:38-Pte	Duplication	62
142	20:57-Mac..38-Pte	Host Switch	54
142	24:45-Hsa..45-Ptr	Host Switch	62
142	25:45-Hsa	Duplication	61
142	30:51-Pap	Duplication	62
142	31:51-Pap..48-Cae	Host Switch	62
142	32:52-51	Duplication	56
142	33:53-45..53-52	Host Switch	54
142	34:53-45..57-Mac	Host Switch	52
142	35:54-53..55-Ocu	Host Switch	49
142	36:55-54	Duplication	48
142	41:15-Cli..14-Fme	Host Switch	62
142	45:6-Gga	Duplication	59
142	46:6-Mga..6-Gga	Host Switch	53
142	47:7-6..15-Cli	Host Switch	49
142	49:7-Ana..14-Sph	Host Switch	43
142	9:10-Aor	Duplication	54
143	3:2-Cmy	Duplication	62
143	4:2	Cospeciation	24
143	61:25-Eca	Duplication	61
143	62:25-Eca	Duplication	54
143	63:25-Eca..24-Fca	Host Switch	48
143	69:30-Cer	Duplication	62
143	72:33-Bta..33-Bbu	Host Switch	62
143	76:33-Bta	Duplication	62
143	77:33-Bta	Duplication	62
143	9:10-Aor	Duplication	54
143	60:25-Eca	Duplication	62
143	79:30-Cer..33-Bta	Host Switch	61
143	81:35-Dle..35-34	Host Switch	49
143	82:36-Sus..35-Dle	Host Switch	48
143	83:25-Eca..36-Sus	Host Switch	45
143	84:25-Eca..55-54	Host Switch	42
143	85:7-Ana..25-Eca	Host Switch	40
143	86:57-Mac..7-Ana	Host Switch	39
143	87:57-Mac..17-16	Host Switch	28
143	88:18-2..57-Mac	Host Switch	23
143	80:30	Cospeciation	55
143	55:24-Fca..24-Clu	Host Switch	52
143	78:33-Bta	Duplication	61
143	49:7-Ana..14-Sph	Host Switch	43
143	52:53	Cospeciation	50
143	10:16-10..7-6	Host Switch	46
143	11:16-10	Duplication	42
143	14:54-42	Duplication	53
143	19:38-Pte	Duplication	62
143	20:57-Mac..38-Pte	Host Switch	54
143	25:45-Hsa	Duplication	61
143	30:51-Pap	Duplication	62
143	31:51-Pap..48-Cae	Host Switch	62
143	24:45-Hsa..45-Ptr	Host Switch	62
143	33:53-45..53-52	Host Switch	54
143	32:52-51	Duplication	58
143	47:7-6..15-Cli	Host Switch	49
143	46:6-Mga..6-Gga	Host Switch	53
143	45:6-Gga	Duplication	59
143	48:7-Ana..7-6	Host Switch	46
143	36:57-Mac..54-42	Host Switch	48
143	35:57-Mac..55-Ocu	Host Switch	49
143	34:57-Mac..53-45	Host Switch	52
143	41:15-Cli..14-Fme	Host Switch	62
144	72:33-Bta..33-Bbu	Host Switch	62
144	52:53	Cospeciation	51
144	55:24-Fca..24-Clu	Host Switch	52
144	60:25-Eca	Duplication	62
144	61:25-Eca	Duplication	61
144	62:25-Eca	Duplication	54
144	63:25-Eca..24-Fca	Host Switch	48
144	69:30-Cer	Duplication	62
144	76:33-Bta	Duplication	62
144	86:57-Mac..7-Ana	Host Switch	39
144	78:33-Bta	Duplication	61
144	79:30-Cer..33-Bta	Host Switch	61
144	80:30	Cospeciation	55
144	81:35-Dle..35-34	Host Switch	49
144	82:36-Sus..35-Dle	Host Switch	48
144	83:25-Eca..36-Sus	Host Switch	45
144	84:25-Eca..55-54	Host Switch	42
144	85:7-Ana..25-Eca	Host Switch	40
144	77:33-Bta	Duplication	62
144	48:7-Ana..7-6	Host Switch	46
144	3:2-Cmy	Duplication	62
144	46:6-Mga..6-Gga	Host Switch	53
144	87:57-Mac..17-16	Host Switch	28
144	4:2	Cospeciation	24
144	9:10-Aor	Duplication	54
144	10:16-10..7-6	Host Switch	46
144	11:16-10	Duplication	42
144	14:54-42	Duplication	53
144	19:38-Pte	Duplication	62
144	20:57-Mac..38-Pte	Host Switch	54
144	24:45-Hsa..45-Ptr	Host Switch	62
144	25:45-Hsa	Duplication	61
144	30:51-Pap	Duplication	62
144	31:48-Cae..51-Pap	Host Switch	62
144	32:52-48..51-Mmt	Host Switch	61
144	33:53-45..53-52	Host Switch	54
144	34:57-Mac..53-45	Host Switch	52
144	35:57-Mac..55-Ocu	Host Switch	49
144	36:57-Mac..54-42	Host Switch	48
144	41:15-Cli..14-Fme	Host Switch	62
144	45:6-Gga	Duplication	59
144	47:7-6..15-Cli	Host Switch	49
144	88:18-2..57-Mac	Host Switch	23
144	49:7-Ana..14-Sph	Host Switch	43
145	87:17-7	Duplication	28
145	41:15-Cli..14-Fme	Host Switch	62
145	36:57-Mac..54-42	Host Switch	48
145	35:57-Mac..55-Ocu	Host Switch	49
145	34:57-Mac..53-45	Host Switch	52
145	33:53-45..53-52	Host Switch	54
145	32:52-48..51-Mmt	Host Switch	61
145	31:48-Cae..51-Pap	Host Switch	62
145	30:51-Pap	Duplication	62
145	45:6-Gga	Duplication	59
145	25:45-Ptr..45-Hsa	Host Switch	61
145	20:57-Mac..38-Pte	Host Switch	54
145	19:38-Pte	Duplication	62
145	14:54-42	Duplication	53
145	11:7-6..16-10	Host Switch	42
145	10:7-6..16-10	Host Switch	46
145	9:10-Aor	Duplication	54
145	4:2-The..2-Cmy	Host Switch	29
145	3:2-Cmy	Duplication	62
145	24:45-Ptr..45-Hsa	Host Switch	62
145	46:6-Mga..6-Gga	Host Switch	53
145	47:7-6..15-Cli	Host Switch	49
145	48:7-Ana..7-6	Host Switch	46
145	85:7-Ana..25-Eca	Host Switch	40
145	84:25-Eca..55-54	Host Switch	42
145	83:25-Eca..36-Sus	Host Switch	45
145	82:36-Sus..35-Dle	Host Switch	48
145	81:35-Dle..35-34	Host Switch	49
145	80:34-30	Duplication	59
145	79:30-Cer..33-Bbu	Host Switch	61
145	78:33-Bbu..33-Bta	Host Switch	61
145	77:33-Bta	Duplication	62
145	76:33-Bta	Duplication	62
145	72:33-Bbu..33-Bta	Host Switch	62
145	69:30-Cer	Duplication	62
145	63:25-Eca..24-Fca	Host Switch	48
145	62:25-Eca	Duplication	54
145	61:25-Eca	Duplication	61
145	60:25-Eca	Duplication	62
145	55:24-Fca..24-Clu	Host Switch	52
145	52:53-45..53-52	Host Switch	52
145	49:7-Ana..14-Sph	Host Switch	43
145	86:7-Ana..57-Mac	Host Switch	39
145	88:18-2..18-17	Host Switch	23
146	88:18-2..57-Mac	Host Switch	23
146	87:57-Mac..17-7	Host Switch	28
146	55:24-Fca..24-Clu	Host Switch	52
146	60:25-Eca	Duplication	62
146	61:25-Eca	Duplication	61
146	62:25-Eca	Duplication	54
146	63:25-Eca..24-Fca	Host Switch	48
146	69:30-Cer	Duplication	62
146	72:33-Bbu..33-Bta	Host Switch	62
146	76:33-Bta	Duplication	62
146	52:53-45..53-52	Host Switch	52
146	77:33-Bta	Duplication	62
146	79:30-Cer..33-Bbu	Host Switch	61
146	80:30-Rta..30-Cer	Host Switch	59
146	81:35-Dle..35-34	Host Switch	49
146	82:36-Sus..35-Dle	Host Switch	48
146	83:25-Eca..36-Sus	Host Switch	45
146	84:25-Eca..55-54	Host Switch	42
146	85:7-Ana..25-Eca	Host Switch	40
146	86:57-Mac..7-Ana	Host Switch	39
146	78:33-Bbu..33-Bta	Host Switch	61
146	49:7-Ana..14-Sph	Host Switch	43
146	4:2-The..2-Cmy	Host Switch	29
146	48:7-Ana..7-6	Host Switch	46
146	9:10-Aor	Duplication	54
146	10:7-6..16-10	Host Switch	46
146	11:7-6..16-10	Host Switch	42
146	14:42-Ate..42-Sai	Host Switch	54
146	19:38-Pte	Duplication	62
146	20:57-Mac..38-Pte	Host Switch	54
146	24:45-Ptr..45-Hsa	Host Switch	62
146	25:45-Ptr..45-Hsa	Host Switch	61
146	30:51-Pap	Duplication	62
146	31:48-Cae..51-Pap	Host Switch	62
146	32:52-48..51-Mmt	Host Switch	61
146	33:53-45..53-52	Host Switch	54
146	34:57-Mac..53-45	Host Switch	52
146	35:57-Mac..55-Ocu	Host Switch	49
146	36:57-Mac..55-54	Host Switch	48
146	41:15-Cli..14-Fme	Host Switch	62
146	45:6-Gga	Duplication	59
146	46:6-Mga..6-Gga	Host Switch	54
146	47:7-6..15-Cli	Host Switch	49
146	3:2-Cmy	Duplication	62
147	88:18-2..57-Mac	Host Switch	23
147	86:57-Mac..7-Ana	Host Switch	39
147	4:2-The..2-Cmy	Host Switch	29
147	55:24-Fca..24-Clu	Host Switch	52
147	60:25-Eca	Duplication	62
147	61:25-Eca	Duplication	61
147	62:25-Eca	Duplication	54
147	63:25-Eca..24-Fca	Host Switch	48
147	69:30-Cer	Duplication	62
147	72:33-Bbu..33-Bta	Host Switch	62
147	76:33-Bta	Duplication	62
147	77:33-Bta	Duplication	62
147	78:33-Bbu..33-Bta	Host Switch	61
147	79:30-Cer..33-Bbu	Host Switch	61
147	80:30-Rta..30-Cer	Host Switch	59
147	81:35-Dle..35-34	Host Switch	49
147	82:36-Sus..35-Dle	Host Switch	48
147	83:25-Eca..36-Sus	Host Switch	45
147	84:25-Eca..55-54	Host Switch	42
147	85:7-Ana..25-Eca	Host Switch	40
147	52:53-45..53-52	Host Switch	52
147	49:7-Ana..14-Sph	Host Switch	43
147	48:7-Ana..7-6	Host Switch	46
147	47:7-6..15-Cli	Host Switch	49
147	9:10-Aor	Duplication	54
147	10:7-6..16-10	Host Switch	46
147	11:7-6..16-10	Host Switch	42
147	14:42-Ate..42-Sai	Host Switch	54
147	19:38-Pte	Duplication	62
147	20:57-Mac..38-Pte	Host Switch	54
147	24:45-Ptr..45-Hsa	Host Switch	62
147	25:45	Cospeciation	61
147	3:2-Cmy	Duplication	62
147	30:51-Pap	Duplication	62
147	32:48-Cae..51-Mmt	Host Switch	61
147	33:53-45..53-52	Host Switch	54
147	34:57-Mac..53-45	Host Switch	52
147	35:57-Mac..55-Ocu	Host Switch	49
147	36:57-Mac..54-42	Host Switch	48
147	41:15-Cli..14-Fme	Host Switch	62
147	45:6-Gga	Duplication	59
147	46:6-Mga..6-Gga	Host Switch	54
147	31:48-Cae..51-Pap	Host Switch	62
147	87:57-Mac..17-7	Host Switch	28
148	88:18-2..57-Mac	Host Switch	23
148	48:7-Ana..7-6	Host Switch	46
148	52:53	Cospeciation	51
148	55:24-Fca..24-Clu	Host Switch	52
148	60:25-Eca	Duplication	62
148	61:25-Eca	Duplication	61
148	62:25-Eca	Duplication	54
148	63:25-Eca..24-Fca	Host Switch	48
148	69:30-Cer	Duplication	62
148	72:33-Bbu..33-Bta	Host Switch	62
148	49:7-Ana..14-Sph	Host Switch	43
148	76:33-Bta	Duplication	62
148	78:33-Bbu..33-Bta	Host Switch	61
148	79:30-Cer..33-Bbu	Host Switch	61
148	80:30	Cospeciation	55
148	81:35-Dle..35-34	Host Switch	49
148	82:36-Sus..35-Dle	Host Switch	48
148	83:25-Eca..36-Sus	Host Switch	45
148	84:25-Eca..55-54	Host Switch	42
148	85:7-Ana..25-Eca	Host Switch	40
148	77:33-Bta	Duplication	62
148	86:57-Mac..7-Ana	Host Switch	39
148	47:7-6..15-Cli	Host Switch	49
148	45:6-Gga	Duplication	59
148	3:2-Cmy	Duplication	62
148	4:2	Cospeciation	25
148	9:10-Aor	Duplication	54
148	10:7-6..16-10	Host Switch	46
148	11:7-6..16-10	Host Switch	42
148	14:42-Ate..42-Sai	Host Switch	54
148	19:38-Pte	Duplication	62
148	20:57-Mac..38-Pte	Host Switch	54
148	46:6-Mga..6-Gga	Host Switch	54
148	24:45-Ptr..45-Hsa	Host Switch	62
148	30:51-Pap	Duplication	62
148	31:48-Cae..51-Pap	Host Switch	62
148	32:52-48..51-Mmt	Host Switch	61
148	33:53-45..53-52	Host Switch	54
148	34:57-Mac..53-45	Host Switch	52
148	35:57-Mac..55-Ocu	Host Switch	49
148	36:57-Mac..54-42	Host Switch	48
148	41:15-Cli..14-Fme	Host Switch	62
148	25:45	Cospeciation	60
148	87:57-Mac..17-7	Host Switch	28
149	87:17-16	Duplication	28
149	9:10-Aor	Duplication	54
149	60:25-Eca	Duplication	62
149	61:25-Eca	Duplication	61
149	62:25-Eca	Duplication	54
149	63:25-Eca..24-Fca	Host Switch	48
149	69:30-Cer	Duplication	62
149	72:33-Bta..33-Bbu	Host Switch	62
149	76:33-Bta	Duplication	62
149	77:33-Bta	Duplication	62
149	78:33-Bta	Duplication	61
149	79:30-Cer..33-Bta	Host Switch	61
149	80:34-30	Duplication	55
149	81:35-Dle..35-34	Host Switch	49
149	82:36-Sus..35-Dle	Host Switch	48
149	83:25-Eca..36-Sus	Host Switch	45
149	84:25-Eca..55-54	Host Switch	42
149	85:15-Cli..25-Eca	Host Switch	40
149	86:15-Cli..55-54	Host Switch	39
149	55:24-Fca..24-Clu	Host Switch	52
149	52:54-53	Duplication	51
149	49:15-Cli..14-Sph	Host Switch	43
149	48:15-Cli..7-Ana	Host Switch	46
149	10:16-10..7-6	Host Switch	46
149	11:16-10	Duplication	42
149	14:54-42	Duplication	53
149	19:38-Pte	Duplication	62
149	20:57-Mac..38-Pte	Host Switch	54
149	24:45-Hsa..45-Ptr	Host Switch	62
149	25:45-Hsa	Duplication	61
149	30:51-Pap	Duplication	62
149	4:18-2	Duplication	25
149	31:48-Cae..51-Pap	Host Switch	62
149	33:53-45..53-52	Host Switch	54
149	34:53-45..57-Mac	Host Switch	52
149	35:54-53..55-Ocu	Host Switch	49
149	36:55-54	Duplication	48
149	41:15-Cli..14-Fme	Host Switch	62
149	45:6-Gga	Duplication	59
149	46:6-Mga..6-Gga	Host Switch	53
149	47:15-Cli..7-6	Host Switch	49
149	32:53-52	Duplication	56
149	3:2-Cmy	Duplication	62
149	88:18-2..18-17	Host Switch	23
150	48:7-Ana..7-6	Host Switch	46
150	36:57-Mac..54-42	Host Switch	48
150	35:57-Mac..55-Ocu	Host Switch	49
150	34:57-Mac..53-45	Host Switch	52
150	33:53-45..53-52	Host Switch	54
150	32:52-48..51-Mmt	Host Switch	61
150	31:48-Cae..51-Pap	Host Switch	62
150	30:51-Pap	Duplication	62
150	25:45-Hsa	Duplication	61
150	41:15-Cli..14-Fme	Host Switch	62
150	24:45-Hsa..45-Ptr	Host Switch	62
150	19:38-Pte	Duplication	62
150	14:42-Ate..42-Sai	Host Switch	54
150	11:16-10	Duplication	42
150	10:16-10..7-6	Host Switch	46
150	9:10-Aor	Duplication	54
150	4:2-The..2-Cmy	Host Switch	29
150	3:2-Cmy	Duplication	62
150	87:57-Mac..17-16	Host Switch	28
150	20:57-Mac..38-Pte	Host Switch	54
150	88:18-2..57-Mac	Host Switch	23
150	45:6-Gga	Duplication	59
150	47:7-6..15-Cli	Host Switch	49
150	83:25-Eca..36-Sus	Host Switch	45
150	82:36-Sus..35-Dle	Host Switch	48
150	81:35-Dle..35-34	Host Switch	49
150	80:30-Rta..30-Cer	Host Switch	59
150	79:30-Cer..33-Bta	Host Switch	61
150	78:33-Bta	Duplication	61
150	77:33-Bta	Duplication	62
150	76:33-Bta	Duplication	62
150	46:6-Mga..6-Gga	Host Switch	54
150	72:33-Bta..33-Bbu	Host Switch	62
150	63:25-Eca..24-Fca	Host Switch	48
150	62:25-Eca	Duplication	54
150	61:25-Eca	Duplication	61
150	60:25-Eca	Duplication	62
150	55:24-Fca..24-Clu	Host Switch	52
150	52:53-45..53-52	Host Switch	52
150	49:7-Ana..14-Sph	Host Switch	43
150	86:57-Mac..7-Ana	Host Switch	39
150	69:30-Cer	Duplication	62
150	84:25-Eca..55-54	Host Switch	42
150	85:7-Ana..25-Eca	Host Switch	40
151	86:57-Mac..7-Ana	Host Switch	39
151	41:15-Cli..14-Fme	Host Switch	62
151	36:57-Mac..54-42	Host Switch	48
151	35:57-Mac..55-Ocu	Host Switch	49
151	34:57-Mac..53-45	Host Switch	52
151	33:53-45..53-52	Host Switch	54
151	32:48-Cae..51-Mmt	Host Switch	61
151	31:48-Cae..51-Pap	Host Switch	62
151	30:51-Pap	Duplication	62
151	25:45	Cospeciation	61
151	24:45-Ptr..45-Hsa	Host Switch	62
151	20:57-Mac..38-Pte	Host Switch	54
151	19:38-Pte	Duplication	62
151	14:42-Ate..42-Sai	Host Switch	54
151	11:16-10	Duplication	42
151	10:16-10..7-6	Host Switch	46
151	9:10-Aor	Duplication	54
151	4:2	Cospeciation	25
151	3:2-Cmy	Duplication	62
151	87:57-Mac..17-16	Host Switch	28
151	45:6-Gga	Duplication	59
151	46:6-Mga..6-Gga	Host Switch	54
151	48:7-Ana..7-6	Host Switch	46
151	88:18-2..57-Mac	Host Switch	23
151	47:7-6..15-Cli	Host Switch	49
151	84:25-Eca..55-54	Host Switch	42
151	83:25-Eca..36-Sus	Host Switch	45
151	82:36-Sus..35-Dle	Host Switch	48
151	81:35-Dle..35-34	Host Switch	49
151	80:30	Cospeciation	55
151	79:30-Cer..33-Bta	Host Switch	61
151	78:33-Bta	Duplication	61
151	77:33-Bta	Duplication	62
151	85:7-Ana..25-Eca	Host Switch	40
151	72:33-Bta..33-Bbu	Host Switch	62
151	69:30-Cer	Duplication	62
151	63:25-Eca..24-Fca	Host Switch	48
151	62:25-Eca	Duplication	54
151	61:25-Eca	Duplication	61
151	60:25-Eca	Duplication	62
151	55:24-Fca..24-Clu	Host Switch	52
151	52:53	Cospeciation	51
151	49:7-Ana..14-Sph	Host Switch	43
151	76:33-Bta	Duplication	62
152	76:33-Bta	Duplication	62
152	72:33-Bta..33-Bbu	Host Switch	62
152	60:25-Eca	Duplication	62
152	63:25-Eca..24-Fca	Host Switch	48
152	62:25-Eca	Duplication	54
152	61:25-Eca	Duplication	61
152	69:30-Cer	Duplication	62
152	77:33-Bta	Duplication	62
152	81:35-Dle..35-34	Host Switch	49
152	79:30-Cer..33-Bta	Host Switch	61
152	80:30	Cospeciation	56
152	82:36-Sus..35-Dle	Host Switch	48
152	83:25-Eca..36-Sus	Host Switch	45
152	84:25-Eca..55-54	Host Switch	42
152	85:7-Ana..25-Eca	Host Switch	40
152	86:57-Mac..7-Ana	Host Switch	39
152	55:24-Fca..24-Clu	Host Switch	52
152	78:33-Bta	Duplication	61
152	52:53	Cospeciation	51
152	31:48-Cae..51-Pap	Host Switch	62
152	47:7-6..15-Cli	Host Switch	49
152	4:2	Cospeciation	24
152	9:10-Aor	Duplication	54
152	10:16-10..7-6	Host Switch	46
152	11:16-10	Duplication	42
152	14:42-Ate..42-Sai	Host Switch	54
152	19:38-Pte	Duplication	62
152	20:57-Mac..38-Pte	Host Switch	54
152	24:45-Ptr..45-Hsa	Host Switch	62
152	48:7-Ana..7-6	Host Switch	46
152	25:45	Cospeciation	61
152	32:48-Cae..51-Mmt	Host Switch	61
152	33:53-45..53-52	Host Switch	54
152	34:57-Mac..53-45	Host Switch	52
152	35:57-Mac..55-Ocu	Host Switch	49
152	36:57-Mac..54-42	Host Switch	48
152	41:15-Cli..14-Fme	Host Switch	62
152	45:6-Gga	Duplication	59
152	46:6-Mga..6-Gga	Host Switch	54
152	30:51-Pap	Duplication	62
152	3:2-Cmy	Duplication	62
152	49:7-Ana..14-Sph	Host Switch	43
152	88:18-2..57-Mac	Host Switch	23
152	87:57-Mac..17-16	Host Switch	28
153	55:24-Fca..24-Clu	Host Switch	52
153	60:25-Eca	Duplication	62
153	61:25-Eca	Duplication	61
153	62:25-Eca	Duplication	54
153	63:25-Eca..24-Fca	Host Switch	48
153	69:30-Cer	Duplication	62
153	72:33-Bta..33-Bbu	Host Switch	62
153	76:33-Bta	Duplication	62
